timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,1110,GetDistribution,200,OK,Thread Group 2-140,text,TRUE,,371,307,11,11,1109,0,641
1.60712E+12,1062,GetDistribution,200,OK,Thread Group 2-141,text,TRUE,,371,307,10,10,1061,0,635
1.60712E+12,1091,GetDistribution,200,OK,Thread Group 2-142,text,TRUE,,371,307,11,11,1090,0,647
1.60712E+12,1081,GetDistribution,200,OK,Thread Group 2-143,text,TRUE,,371,307,10,10,1081,0,639
1.60712E+12,1121,GetDistribution,200,OK,Thread Group 2-144,text,TRUE,,371,307,11,11,1121,0,640
1.60712E+12,1143,GetDistribution,200,OK,Thread Group 2-145,text,TRUE,,371,307,11,11,1142,0,638
1.60712E+12,1097,GetDistribution,200,OK,Thread Group 2-146,text,TRUE,,372,307,11,11,1097,0,640
1.60712E+12,1064,GetDistribution,200,OK,Thread Group 2-147,text,TRUE,,372,307,10,10,1064,0,632
1.60712E+12,1061,GetDistribution,200,OK,Thread Group 2-148,text,TRUE,,372,307,10,10,1061,0,640
1.60712E+12,1116,GetDistribution,200,OK,Thread Group 2-149,text,TRUE,,372,307,11,11,1116,0,633
1.60712E+12,1158,GetDistribution,200,OK,Thread Group 2-150,text,TRUE,,372,307,11,11,1158,0,633
1.60712E+12,1086,GetDistribution,200,OK,Thread Group 2-151,text,TRUE,,372,307,11,11,1086,0,629
1.60712E+12,1112,GetDistribution,200,OK,Thread Group 2-152,text,TRUE,,372,307,11,11,1112,0,631
1.60712E+12,1103,GetDistribution,200,OK,Thread Group 2-153,text,TRUE,,372,307,11,11,1103,0,621
1.60712E+12,1056,GetDistribution,200,OK,Thread Group 2-155,text,TRUE,,372,307,11,11,1056,0,628
1.60712E+12,1186,GetDistribution,200,OK,Thread Group 2-154,text,TRUE,,371,307,11,11,1186,0,632
1.60712E+12,1080,GetDistribution,200,OK,Thread Group 2-156,text,TRUE,,371,307,11,11,1080,0,632
1.60712E+12,1046,GetDistribution,200,OK,Thread Group 2-157,text,TRUE,,371,307,10,10,1046,0,623
1.60712E+12,1123,GetDistribution,200,OK,Thread Group 2-158,text,TRUE,,371,307,12,12,1123,0,637
1.60712E+12,1078,GetDistribution,200,OK,Thread Group 2-159,text,TRUE,,371,307,12,12,1077,0,630
1.60712E+12,1093,GetDistribution,200,OK,Thread Group 2-160,text,TRUE,,371,307,12,12,1093,0,635
1.60712E+12,1088,GetDistribution,200,OK,Thread Group 2-161,text,TRUE,,371,307,12,12,1088,0,633
1.60712E+12,461,home-page,200,OK,Thread Group 2-157,text,TRUE,,404,169,12,12,461,0,235
1.60712E+12,1109,GetDistribution,200,OK,Thread Group 2-162,text,TRUE,,371,307,11,11,1109,0,624
1.60712E+12,1140,GetDistribution,200,OK,Thread Group 2-163,text,TRUE,,371,307,11,11,1140,0,660
1.60712E+12,1058,GetDistribution,200,OK,Thread Group 2-164,text,TRUE,,371,307,11,11,1057,0,616
1.60712E+12,1144,GetDistribution,200,OK,Thread Group 2-165,text,TRUE,,372,307,11,11,1144,0,646
1.60712E+12,1091,GetDistribution,200,OK,Thread Group 2-166,text,TRUE,,372,307,11,11,1091,0,602
1.60712E+12,1076,GetDistribution,200,OK,Thread Group 2-167,text,TRUE,,372,307,11,11,1076,0,627
1.60712E+12,1067,GetDistribution,200,OK,Thread Group 2-168,text,TRUE,,372,307,11,11,1066,0,593
1.60712E+12,1093,GetDistribution,200,OK,Thread Group 2-169,text,TRUE,,372,307,11,11,1093,0,614
1.60712E+12,1052,GetDistribution,200,OK,Thread Group 2-170,text,TRUE,,372,307,10,10,1052,0,610
1.60712E+12,1094,GetDistribution,200,OK,Thread Group 2-171,text,TRUE,,372,307,11,11,1094,0,613
1.60712E+12,1070,GetDistribution,200,OK,Thread Group 2-172,text,TRUE,,372,307,11,11,1070,0,615
1.60712E+12,1075,GetDistribution,200,OK,Thread Group 2-173,text,TRUE,,372,307,10,10,1074,0,608
1.60712E+12,1057,GetDistribution,200,OK,Thread Group 2-174,text,TRUE,,372,307,10,10,1057,0,601
1.60712E+12,1052,GetDistribution,200,OK,Thread Group 2-175,text,TRUE,,372,307,10,10,1051,0,614
1.60712E+12,1068,GetDistribution,200,OK,Thread Group 2-176,text,TRUE,,372,307,10,10,1068,0,631
1.60712E+12,1126,GetDistribution,200,OK,Thread Group 2-177,text,TRUE,,372,307,11,11,1125,0,630
1.60712E+12,1104,GetDistribution,200,OK,Thread Group 2-178,text,TRUE,,372,307,11,11,1104,0,635
1.60712E+12,1137,GetDistribution,200,OK,Thread Group 2-179,text,TRUE,,372,307,11,11,1137,0,636
1.60712E+12,1034,GetDistribution,200,OK,Thread Group 2-180,text,TRUE,,372,307,11,11,1033,0,632
1.60712E+12,1100,GetDistribution,200,OK,Thread Group 2-181,text,TRUE,,372,307,12,12,1100,0,634
1.60712E+12,1095,GetDistribution,200,OK,Thread Group 2-182,text,TRUE,,372,307,12,12,1095,0,629
1.60712E+12,1092,GetDistribution,200,OK,Thread Group 2-183,text,TRUE,,372,307,12,12,1092,0,626
1.60712E+12,407,home-page,200,OK,Thread Group 2-179,text,TRUE,,404,169,11,11,407,0,196
1.60712E+12,1073,GetDistribution,200,OK,Thread Group 2-184,text,TRUE,,373,307,10,10,1073,0,638
1.60712E+12,1102,GetDistribution,200,OK,Thread Group 2-185,text,TRUE,,373,307,11,11,1102,0,638
1.60712E+12,1095,GetDistribution,200,OK,Thread Group 2-186,text,TRUE,,373,307,11,11,1095,0,633
1.60712E+12,1097,GetDistribution,200,OK,Thread Group 2-187,text,TRUE,,373,307,11,11,1097,0,636
1.60712E+12,1088,GetDistribution,200,OK,Thread Group 2-188,text,TRUE,,373,307,11,11,1088,0,631
1.60712E+12,1120,GetDistribution,200,OK,Thread Group 2-189,text,TRUE,,373,307,11,11,1120,0,642
1.60712E+12,1105,GetDistribution,200,OK,Thread Group 2-190,text,TRUE,,373,307,12,12,1104,0,635
1.60712E+12,1069,GetDistribution,200,OK,Thread Group 2-191,text,TRUE,,373,307,11,11,1069,0,641
1.60712E+12,1108,GetDistribution,200,OK,Thread Group 2-192,text,TRUE,,373,307,12,12,1108,0,637
1.60712E+12,1091,GetDistribution,200,OK,Thread Group 2-193,text,TRUE,,373,307,11,11,1091,0,644
1.60712E+12,450,home-page,200,OK,Thread Group 2-189,text,TRUE,,404,169,11,11,449,0,195
1.60712E+12,1102,GetDistribution,200,OK,Thread Group 2-194,text,TRUE,,373,307,11,11,1102,0,636
1.60712E+12,1081,GetDistribution,200,OK,Thread Group 2-195,text,TRUE,,373,307,10,10,1081,0,636
1.60712E+12,1052,GetDistribution,200,OK,Thread Group 2-196,text,TRUE,,373,307,10,10,1052,0,629
1.60712E+12,1111,GetDistribution,200,OK,Thread Group 2-197,text,TRUE,,373,307,11,11,1111,0,631
1.60712E+12,1097,GetDistribution,200,OK,Thread Group 2-198,text,TRUE,,373,307,11,11,1097,0,632
1.60712E+12,1120,GetDistribution,200,OK,Thread Group 2-199,text,TRUE,,373,307,11,11,1119,0,637
1.60712E+12,1114,GetDistribution,200,OK,Thread Group 2-200,text,TRUE,,373,307,11,11,1114,0,627
1.60712E+12,1064,GetDistribution,200,OK,Thread Group 2-201,text,TRUE,,373,307,10,10,1064,0,632
1.60712E+12,1062,GetDistribution,200,OK,Thread Group 2-202,text,TRUE,,373,307,11,11,1061,0,624
1.60712E+12,1136,GetDistribution,200,OK,Thread Group 2-203,text,TRUE,,373,307,12,12,1136,0,632
1.60712E+12,1087,GetDistribution,200,OK,Thread Group 2-204,text,TRUE,,373,307,11,11,1087,0,629
1.60712E+12,418,home-page,200,OK,Thread Group 2-201,text,TRUE,,404,169,11,11,418,0,194
1.60712E+12,1096,GetDistribution,200,OK,Thread Group 2-205,text,TRUE,,373,307,11,11,1096,0,628
1.60712E+12,1063,GetDistribution,200,OK,Thread Group 2-206,text,TRUE,,373,307,10,10,1063,0,629
1.60712E+12,1097,GetDistribution,200,OK,Thread Group 2-207,text,TRUE,,373,307,11,11,1097,0,621
1.60712E+12,1135,GetDistribution,200,OK,Thread Group 2-208,text,TRUE,,373,307,11,11,1134,0,632
1.60712E+12,1033,GetDistribution,200,OK,Thread Group 2-209,text,TRUE,,373,307,11,11,1032,0,634
1.60712E+12,1065,GetDistribution,200,OK,Thread Group 2-210,text,TRUE,,373,307,10,10,1064,0,632
1.60712E+12,1117,GetDistribution,200,OK,Thread Group 2-211,text,TRUE,,373,307,11,11,1117,0,632
1.60712E+12,1089,GetDistribution,200,OK,Thread Group 2-212,text,TRUE,,373,307,11,11,1089,0,635
1.60712E+12,1093,GetDistribution,200,OK,Thread Group 2-213,text,TRUE,,373,307,11,11,1093,0,634
1.60712E+12,1080,GetDistribution,200,OK,Thread Group 2-214,text,TRUE,,373,307,11,11,1080,0,634
1.60712E+12,1082,GetDistribution,200,OK,Thread Group 2-215,text,TRUE,,373,307,12,12,1082,0,622
1.60712E+12,1104,GetDistribution,200,OK,Thread Group 2-216,text,TRUE,,373,307,13,13,1104,0,636
1.60712E+12,1102,GetDistribution,200,OK,Thread Group 2-217,text,TRUE,,373,307,13,13,1102,0,627
1.60712E+12,417,home-page,200,OK,Thread Group 2-214,text,TRUE,,404,169,12,12,417,0,194
1.60712E+12,409,home-page,200,OK,Thread Group 2-215,text,TRUE,,404,169,12,12,409,0,196
1.60712E+12,1128,GetDistribution,200,OK,Thread Group 2-219,text,TRUE,,373,307,12,12,1128,0,630
1.60712E+12,1131,GetDistribution,200,OK,Thread Group 2-220,text,TRUE,,373,307,12,12,1131,0,683
1.60712E+12,1359,GetDistribution,200,OK,Thread Group 2-218,text,TRUE,,373,307,12,12,1359,0,636
1.60712E+12,1091,GetDistribution,200,OK,Thread Group 2-221,text,TRUE,,373,307,11,11,1091,0,627
1.60712E+12,1096,GetDistribution,200,OK,Thread Group 2-223,text,TRUE,,373,307,12,12,1096,0,627
1.60712E+12,407,home-page,200,OK,Thread Group 2-220,text,TRUE,,404,169,12,12,406,0,194
1.60712E+12,1324,GetDistribution,200,OK,Thread Group 2-222,text,TRUE,,373,307,12,12,1324,0,637
1.60712E+12,1164,GetDistribution,200,OK,Thread Group 2-224,text,TRUE,,373,307,11,11,1164,0,686
1.60712E+12,1092,GetDistribution,200,OK,Thread Group 2-225,text,TRUE,,373,307,10,10,1092,0,629
1.60712E+12,1087,GetDistribution,200,OK,Thread Group 2-226,text,TRUE,,373,307,10,10,1087,0,674
1.60712E+12,1090,GetDistribution,200,OK,Thread Group 2-227,text,TRUE,,373,307,10,10,1089,0,623
1.60712E+12,1006,GetDistribution,200,OK,Thread Group 2-229,text,TRUE,,373,307,10,10,1005,0,618
1.60712E+12,1172,GetDistribution,200,OK,Thread Group 2-228,text,TRUE,,373,307,10,10,1171,0,667
1.60712E+12,1091,GetDistribution,200,OK,Thread Group 2-230,text,TRUE,,373,307,11,11,1091,0,636
1.60712E+12,1127,GetDistribution,200,OK,Thread Group 2-231,text,TRUE,,373,307,11,11,1127,0,625
1.60712E+12,1067,GetDistribution,200,OK,Thread Group 2-232,text,TRUE,,373,307,10,10,1067,0,631
1.60712E+12,1126,GetDistribution,200,OK,Thread Group 2-233,text,TRUE,,373,307,11,11,1126,0,623
1.60712E+12,1132,GetDistribution,200,OK,Thread Group 2-234,text,TRUE,,373,307,11,11,1132,0,638
1.60712E+12,1100,GetDistribution,200,OK,Thread Group 2-235,text,TRUE,,373,307,12,12,1100,0,621
1.60712E+12,1097,GetDistribution,200,OK,Thread Group 2-236,text,TRUE,,373,307,12,12,1096,0,642
1.60712E+12,1052,GetDistribution,200,OK,Thread Group 2-237,text,TRUE,,373,307,12,12,1052,0,617
